0.94;0.00
0.83;0.00
0.70;0.00
0.53;0.00
0.38;0.00
0.18;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.03
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.06
0.00;0.10
0.00;0.15
0.00;0.17
0.08;0.18
0.29;0.18
0.53;0.18
0.62;0.17
0.77;0.15
0.89;0.10
0.97;0.18
1.03;0.07
1.04;0.03
1.02;0.00
0.98;0.00
0.87;0.00
0.75;0.00
0.58;0.00
0.43;0.00
0.24;0.00
0.05;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.03
0.00;0.04
0.00;0.06
0.00;0.08
0.00;0.13
0.00;0.16
0.01;0.17
0.21;0.18
0.39;0.17
0.57;0.18
0.71;0.15
0.85;0.13
0.95;0.11
1.01;0.07
1.04;0.04
1.04;0.00
0.99;0.00
0.92;0.00
0.87;0.00
0.65;0.00
0.48;0.00
0.31;0.00
0.12;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.05
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.05
0.00;0.07
0.00;0.12
0.00;0.15
0.00;0.18
0.13;0.19
0.33;0.18
0.51;0.17
0.68;0.16
0.78;0.14
0.92;0.06
1.00;0.12
1.04;0.05
1.04;0.02
1.01;0.00
0.94;0.00
0.87;0.00
0.68;0.00
0.54;0.00
0.37;0.00
0.18;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.07
0.00;0.10
0.00;0.14
0.00;0.18
0.08;0.17
0.28;0.22
0.45;0.18
0.63;0.17
0.77;0.14
0.88;0.12
0.97;0.17
1.03;0.07
1.04;0.02
1.02;0.00
0.96;0.00
0.87;0.00
0.76;0.00
0.60;0.00
0.44;0.00
0.24;0.00
0.03;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.06
0.00;0.08
0.00;0.14
0.00;0.13
0.01;0.16
0.21;0.19
0.40;0.19
0.57;0.16
0.72;0.15
0.85;0.14
0.95;0.10
1.02;0.07
1.06;0.04
1.03;0.00
0.99;0.00
0.90;0.00
0.81;0.00
0.65;0.00
0.48;0.00
0.31;0.00
0.11;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.04
0.00;0.06
0.00;0.11
0.00;0.16
0.00;0.17
0.15;0.18
0.33;0.17
0.51;0.11
0.67;0.16
0.81;0.13
0.92;0.12
0.93;0.08
1.05;0.05
1.04;0.01
1.01;0.00
0.95;0.00
0.83;0.00
0.71;0.00
0.55;0.00
0.37;0.00
0.18;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.06
0.00;0.09
0.00;0.14
0.00;0.17
0.08;0.21
0.27;0.19
0.45;0.17
0.63;0.17
0.77;0.14
0.89;0.12
1.00;0.10
0.99;0.06
1.04;0.03
1.03;0.00
0.96;0.00
0.87;0.06
0.75;0.00
0.60;0.00
0.40;0.00
0.24;0.00
0.04;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.06
0.00;0.08
0.00;0.13
0.00;0.17
0.01;0.15
0.21;0.17
0.46;0.18
0.50;0.19
0.72;0.16
0.85;0.13
0.95;0.11
1.01;0.07
1.04;0.04
1.03;0.01
0.98;0.00
0.90;0.00
0.80;0.00
0.65;0.00
0.49;0.00
0.30;0.00
0.11;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.03
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.07
0.00;0.12
0.00;0.16
0.00;0.17
0.14;0.18
0.34;0.18
0.51;0.18
0.67;0.16
0.81;0.14
0.92;0.12
1.00;0.11
1.04;0.05
1.04;0.00
1.08;0.00
0.94;0.00
0.84;0.00
0.70;0.00
0.54;0.00
0.37;0.00
0.17;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.01
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.06
0.00;0.10
0.00;0.14
0.00;0.17
0.08;0.18
0.26;0.18
0.45;0.18
0.63;0.17
0.77;0.14
0.89;0.12
0.98;0.10
1.02;0.06
1.04;0.02
1.02;0.00
0.96;0.00
0.87;0.00
0.75;0.00
0.61;0.00
0.43;0.00
0.24;0.00
0.04;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.03
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.04
0.00;0.08
0.00;0.13
0.00;0.18
0.01;0.20
0.21;0.17
0.40;0.18
0.57;0.15
0.73;0.16
0.85;0.13
0.94;0.10
1.02;0.07
1.04;0.04
1.02;0.00
0.99;0.00
0.91;0.00
0.80;0.00
0.65;0.00
0.49;0.00
0.30;0.00
0.10;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.03
0.00;0.03
0.00;0.03
0.00;0.04
0.00;0.09
0.00;0.07
0.00;0.14
0.00;0.15
0.00;0.17
0.14;0.25
0.34;0.18
0.51;0.17
0.67;0.16
0.81;0.14
0.92;0.12
1.01;0.08
1.03;0.05
1.04;0.02
1.01;0.00
0.93;0.00
0.84;0.00
0.70;0.00
0.54;0.00
0.37;0.00
0.18;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.02
0.00;0.02
0.00;0.04
0.00;0.05
0.00;0.06
0.00;0.10
0.00;0.14
0.00;0.09
0.09;0.19
0.27;0.18
0.45;0.18
0.63;0.17
0.80;0.15
0.87;0.13
0.98;0.10
1.03;0.06
1.04;0.03
1.02;0.00
0.97;0.00
0.87;0.00
0.75;0.00
0.60;0.00
0.39;0.00
0.24;0.00
0.04;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.03
0.00;0.06
0.00;0.06
0.00;0.13
0.00;0.16
0.01;0.18
0.18;0.19
0.39;0.18
0.57;0.17
0.72;0.15
0.85;0.13
0.97;0.11
1.02;0.08
1.05;0.04
1.03;0.01
0.99;0.00
0.90;0.00
0.79;0.00
0.65;0.00
0.49;0.00
0.30;0.00
0.11;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.07
0.00;0.12
0.00;0.15
0.00;0.17
0.14;0.18
0.33;0.18
0.51;0.17
0.67;0.15
0.80;0.14
0.92;0.12
1.00;0.08
1.04;0.05
1.04;0.01
1.01;0.00
0.94;0.00
0.84;0.00
0.70;0.00
0.55;0.00
0.34;0.00
0.21;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.03
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.06
0.00;0.11
0.00;0.15
0.00;0.18
0.08;0.17
0.27;0.08
0.46;0.18
0.63;0.17
0.77;0.16
0.89;0.12
0.97;0.16
1.03;0.06
1.04;0.04
1.02;0.00
0.97;0.00
0.87;0.00
0.76;0.00
0.57;0.00
0.43;0.00
0.24;0.00
0.09;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.05
0.00;0.09
0.00;0.13
0.00;0.16
0.01;0.18
0.21;0.18
0.40;0.18
0.58;0.17
0.73;0.16
0.85;0.14
0.95;0.17
1.02;0.06
1.04;0.07
1.01;0.00
0.99;0.00
0.90;0.00
0.80;0.00
0.65;0.00
0.55;0.00
0.31;0.00
0.11;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.05
0.00;0.08
0.00;0.12
0.00;0.19
0.00;0.18
0.15;0.18
0.34;0.19
0.51;0.17
0.68;0.16
0.81;0.14
0.92;0.12
0.99;0.09
1.04;0.05
1.04;0.01
0.97;0.00
0.93;0.00
0.84;0.00
0.69;0.00
0.55;0.00
0.38;0.00
0.18;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.05
0.00;0.06
0.00;0.10
0.00;0.14
0.00;0.17
0.11;0.18
0.26;0.18
0.44;0.19
0.62;0.17
0.77;0.15
0.90;0.12
0.98;0.04
1.03;0.06
1.04;0.03
1.02;0.00
0.96;0.00
0.87;0.00
0.75;0.00
0.60;0.00
0.43;0.00
0.24;0.00
0.07;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.06
0.00;0.08
0.00;0.13
0.00;0.16
0.01;0.14
0.23;0.18
0.40;0.18
0.58;0.17
0.72;0.15
0.86;0.13
0.95;0.10
1.06;0.07
1.02;0.03
1.04;0.01
0.99;0.00
0.91;0.00
0.79;0.00
0.65;0.00
0.49;0.00
0.31;0.00
0.12;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.03
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.07
0.00;0.12
0.00;0.15
0.00;0.16
0.14;0.18
0.33;0.18
0.51;0.19
0.67;0.15
0.83;0.14
0.92;0.09
1.00;0.08
1.04;0.06
1.02;0.01
1.00;0.00
0.94;0.00
0.84;0.00
0.72;0.00
0.57;0.00
0.36;0.00
0.18;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.03
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.06
0.00;0.09
0.00;0.14
0.00;0.15
0.08;0.18
0.26;0.16
0.45;0.17
0.62;0.17
0.76;0.14
0.89;0.12
0.97;0.10
1.03;0.06
1.04;0.03
1.02;0.00
0.96;0.00
0.87;0.00
0.75;0.00
0.60;0.00
0.43;0.00
0.24;0.00
0.05;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.06
0.00;0.08
0.00;0.14
0.00;0.16
0.01;0.16
0.22;0.18
0.40;0.18
0.57;0.17
0.72;0.16
0.85;0.13
0.95;0.11
1.01;0.09
1.04;0.06
1.03;0.00
0.99;0.00
0.90;0.00
0.78;0.00
0.65;0.00
0.48;0.00
0.30;0.00
0.12;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.03
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.07
0.00;0.12
0.00;0.16
0.00;0.18
0.15;0.17
0.34;0.16
0.53;0.18
0.68;0.16
0.82;0.14
0.92;0.06
1.00;0.10
1.04;0.05
1.05;0.02
1.00;0.01
0.93;0.00
0.84;0.00
0.70;0.00
0.54;0.00
0.37;0.00
0.18;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.06
0.00;0.10
0.00;0.14
0.00;0.17
0.08;0.20
0.26;0.18
0.45;0.18
0.62;0.17
0.77;0.15
0.89;0.12
0.97;0.10
1.03;0.06
1.04;0.03
1.01;0.00
0.96;0.00
0.87;0.00
0.75;0.00
0.60;0.00
0.43;0.00
0.24;0.00
0.05;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.06
0.00;0.08
0.00;0.13
0.00;0.17
0.03;0.18
0.21;0.18
0.40;0.18
0.57;0.21
0.72;0.16
0.86;0.16
0.96;0.11
1.12;0.07
1.04;0.04
1.03;0.00
0.99;0.00
0.90;0.00
0.79;0.00
0.65;0.00
0.48;0.00
0.31;0.00
0.11;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.03
0.00;0.03
0.00;0.07
0.00;0.06
0.00;0.08
0.00;0.12
0.00;0.16
0.00;0.17
0.14;0.18
0.34;0.22
0.51;0.18
0.72;0.16
0.81;0.14
0.97;0.12
0.99;0.09
1.04;0.05
1.04;0.01
1.01;0.00
0.93;0.00
0.84;0.00
0.70;0.00
0.54;0.00
0.37;0.00
0.18;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.03
0.00;0.03
0.00;0.05
0.00;0.05
0.00;0.06
0.00;0.10
0.00;0.15
0.00;0.18
0.09;0.18
0.27;0.18
0.46;0.18
0.59;0.17
0.76;0.15
0.89;0.13
0.98;0.10
1.03;0.06
1.05;0.03
1.02;0.01
0.96;0.00
0.87;0.00
0.76;0.00
0.60;0.00
0.41;0.00
0.24;0.00
0.04;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.06
0.00;0.09
0.00;0.11
0.00;0.13
0.02;0.18
0.22;0.18
0.40;0.18
0.50;0.17
0.73;0.15
0.89;0.13
0.95;0.10
1.01;0.07
1.04;0.02
1.04;0.00
0.99;0.00
0.89;0.00
0.84;0.00
0.65;0.00
0.48;0.00
0.29;0.00
0.11;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.05
0.00;0.07
0.00;0.12
0.00;0.16
0.00;0.18
0.14;0.18
0.33;0.20
0.51;0.18
0.67;0.16
0.81;0.14
0.92;0.11
1.00;0.09
1.04;0.07
1.04;0.00
1.01;0.00
0.93;0.00
0.85;0.00
0.70;0.00
0.54;0.00
0.33;0.00
0.18;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.02
0.00;0.04
0.00;0.05
0.00;0.08
0.00;0.07
0.00;0.10
0.00;0.15
0.00;0.17
0.08;0.18
0.29;0.18
0.46;0.19
0.58;0.17
0.77;0.15
0.89;0.10
0.98;0.07
1.04;0.06
1.05;0.10
1.02;0.00
0.97;0.00
0.87;0.00
0.75;0.00
0.59;0.00
0.43;0.00
0.32;0.00
0.04;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.06
0.00;0.10
0.00;0.13
0.00;0.17
0.01;0.18
0.21;0.21
0.40;0.25
0.57;0.18
0.78;0.16
0.85;0.21
0.94;0.11
0.97;0.07
1.05;0.04
1.04;0.02
0.99;0.00
0.90;0.00
0.79;0.00
0.64;0.00
0.49;0.00
0.31;0.00
0.09;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.01
0.00;0.03
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.07
0.00;0.12
0.00;0.16
0.00;0.17
0.16;0.18
0.36;0.18
0.52;0.20
0.67;0.16
0.81;0.14
0.92;0.11
1.00;0.08
1.04;0.05
1.06;0.02
1.01;0.00
0.94;0.00
0.79;0.00
0.66;0.00
0.54;0.00
0.37;0.00
0.18;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.06
0.00;0.10
0.00;0.18
0.00;0.17
0.09;0.18
0.28;0.18
0.46;0.25
0.61;0.17
0.77;0.15
0.89;0.11
0.97;0.10
1.03;0.06
1.04;0.03
1.02;0.00
0.97;0.00
0.87;0.00
0.75;0.00
0.60;0.00
0.42;0.00
0.24;0.00
0.05;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.04
0.00;0.04
0.00;0.04
0.00;0.06
0.00;0.08
0.00;0.14
0.00;0.16
0.00;0.18
0.21;0.18
0.38;0.18
0.56;0.18
0.72;0.15
0.85;0.16
0.92;0.11
1.02;0.07
1.05;0.06
1.03;0.00
0.99;0.00
0.89;0.00
0.79;0.00
0.65;0.00
0.48;0.00
0.30;0.00
0.11;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.03
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.07
0.00;0.11
0.00;0.17
0.00;0.17
0.14;0.18
0.34;0.18
0.52;0.18
0.67;0.17
0.81;0.14
0.92;0.12
0.99;0.09
1.04;0.05
1.04;0.02
1.00;0.06
0.94;0.00
0.83;0.00
0.70;0.00
0.54;0.00
0.38;0.00
0.23;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.03
0.00;0.03
0.00;0.05
0.00;0.05
0.00;0.06
0.00;0.09
0.00;0.14
0.00;0.17
0.08;0.18
0.27;0.18
0.49;0.17
0.64;0.17
0.73;0.15
0.89;0.13
0.99;0.10
1.03;0.09
1.04;0.03
1.03;0.01
0.96;0.00
0.82;0.00
0.75;0.00
0.59;0.00
0.41;0.00
0.24;0.00
0.03;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.04
0.00;0.06
0.00;0.09
0.00;0.14
0.00;0.16
0.01;0.12
0.21;0.18
0.40;0.18
0.57;0.17
0.75;0.15
0.86;0.16
0.95;0.11
1.02;0.07
1.05;0.04
1.04;0.01
0.95;0.00
0.90;0.00
0.80;0.00
0.67;0.00
0.48;0.00
0.30;0.00
0.11;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.03
0.00;0.05
0.00;0.04
0.00;0.05
0.00;0.07
0.00;0.12
0.00;0.15
0.00;0.18
0.14;0.17
0.33;0.18
0.52;0.18
0.68;0.16
0.85;0.14
0.88;0.11
1.00;0.08
1.04;0.05
1.04;0.02
0.98;0.00
0.94;0.00
0.82;0.00
0.67;0.00
0.54;0.00
0.41;0.00
0.18;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.03
0.00;0.05
0.00;0.05
0.00;0.06
0.00;0.06
0.00;0.15
0.00;0.17
0.09;0.18
0.27;0.18
0.46;0.18
0.63;0.17
0.77;0.15
0.89;0.13
0.98;0.08
1.03;0.07
1.04;0.02
1.02;0.00
0.97;0.00
0.87;0.00
0.75;0.00
0.60;0.00
0.44;0.00
0.24;0.00
0.04;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.06
0.00;0.09
0.00;0.18
0.00;0.16
0.01;0.18
0.21;0.16
0.38;0.19
0.57;0.17
0.72;0.15
0.87;0.13
0.95;0.10
1.02;0.07
1.04;0.04
1.03;0.03
0.99;0.00
0.90;0.00
0.85;0.00
0.58;0.00
0.48;0.00
0.29;0.00
0.11;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.05
0.00;0.06
0.00;0.12
0.00;0.13
0.00;0.18
0.15;0.18
0.34;0.18
0.52;0.17
0.68;0.16
0.82;0.12
0.92;0.16
1.00;0.00
1.04;0.08
1.04;0.01
1.01;0.00
0.93;0.00
0.79;0.00
0.72;0.00
0.60;0.00
0.37;0.00
0.17;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.06
0.00;0.11
0.00;0.15
0.00;0.16
0.08;0.18
0.27;0.18
0.46;0.19
0.63;0.16
0.77;0.15
0.87;0.12
0.98;0.09
1.03;0.03
1.04;0.02
1.06;0.00
0.96;0.00
0.87;0.00
0.75;0.00
0.60;0.00
0.43;0.00
0.24;0.00
0.04;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.06
0.00;0.08
0.00;0.13
0.00;0.16
0.01;0.17
0.18;0.18
0.39;0.18
0.57;0.12
0.72;0.15
0.86;0.13
0.95;0.10
1.02;0.06
1.05;0.04
1.03;0.00
0.98;0.00
0.90;0.00
0.79;0.00
0.65;0.00
0.48;0.00
0.31;0.00
0.11;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.03
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.07
0.00;0.12
0.00;0.15
0.00;0.19
0.15;0.18
0.33;0.19
0.52;0.17
0.67;0.17
0.82;0.14
0.92;0.12
1.00;0.07
1.04;0.06
1.04;0.02
1.01;0.00
0.94;0.00
0.83;0.00
0.70;0.00
0.54;0.00
0.37;0.00
0.18;0.00
0.09;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.04
0.00;0.04
0.00;0.05
0.00;0.06
0.00;0.10
0.00;0.14
0.00;0.19
0.06;0.18
0.27;0.18
0.41;0.19
0.66;0.17
0.77;0.17
0.89;0.12
0.98;0.09
1.03;0.06
1.04;0.03
1.02;0.00
0.93;0.00
0.87;0.00
0.75;0.00
0.60;0.00
0.43;0.00
0.24;0.00
0.06;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.06
0.00;0.09
0.00;0.12
0.00;0.16
0.01;0.16
0.21;0.18
0.40;0.18
0.56;0.18
0.72;0.16
0.81;0.13
0.93;0.10
1.02;0.07
1.05;0.04
1.03;0.00
0.99;0.00
0.90;0.00
0.79;0.00
0.65;0.00
0.48;0.00
0.23;0.00
0.11;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.03
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.07
0.00;0.14
delay,correlation
highshift: (milli*1000)-35
highr: (*1000)970
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.06
0.00;0.08
0.00;0.16
0.00;0.16
0.01;0.18
0.21;0.19
0.39;0.18
0.57;0.17
0.73;0.17
0.86;0.13
0.95;0.11
1.02;0.07
1.08;0.04
1.04;0.00
0.99;0.00
0.90;0.00
0.78;0.00
0.65;0.00
0.48;0.00
0.32;0.00
0.10;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.07
0.00;0.13
0.00;0.14
0.00;0.17
0.15;0.18
0.34;0.18
0.51;0.18
0.68;0.17
0.80;0.14
0.99;0.11
1.00;0.11
1.04;0.05
1.04;0.00
1.00;0.00
0.94;0.00
0.83;0.00
0.70;0.00
0.54;0.00
0.36;0.00
0.17;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.06
0.00;0.10
0.00;0.08
0.00;0.17
0.17;0.18
0.27;0.19
0.46;0.18
0.63;0.17
0.77;0.14
0.89;0.10
0.98;0.09
0.99;0.06
1.05;0.03
1.02;0.00
0.96;0.00
0.87;0.00
0.75;0.00
0.60;0.00
0.40;0.00
0.24;0.00
0.04;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.04
0.00;0.06
0.00;0.07
0.00;0.13
0.00;0.17
0.02;0.12
0.21;0.18
0.40;0.19
0.57;0.17
0.72;0.15
0.86;0.14
0.95;0.11
1.02;0.07
1.05;0.04
1.04;0.00
0.99;0.00
0.90;0.00
0.79;0.00
0.65;0.00
0.44;0.00
0.30;0.00
0.14;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.07
0.00;0.12
0.00;0.15
0.00;0.17
0.15;0.18
0.36;0.18
0.51;0.17
0.69;0.16
0.82;0.14
0.90;0.11
1.00;0.09
1.04;0.05
1.04;0.02
1.00;0.00
0.93;0.00
